word,time origin,end point,1976-1,1976-10,1976-11,1976-12,1976-2,1976-3,1976-4,1976-5,1976-6,1976-7,1976-8,1976-9,1977-1,1977-10,1977-11,1977-12,1977-2,1977-3,1977-4,1977-5,1977-6,1977-7,1977-8,1977-9,1978-1,1978-10,1978-11,1978-12,1978-2,1978-3,1978-4,1978-5,1978-6,1978-7,1978-8,1978-9,1979-1,1979-10,1979-11,1979-12,1979-2,1979-3,1979-4,1979-5,1979-6,1979-7,1979-8,1979-9,1980-1,1980-10,1980-11,1980-12,1980-2,1980-3,1980-4,1980-5,1980-6,1980-7,1980-8,1980-9,1981-1,1981-10,1981-11,1981-12,1981-2,1981-3,1981-4,1981-5,1981-6,1981-7,1981-8,1981-9,1982-1,1982-10,1982-11,1982-12,1982-2,1982-3,1982-4,1982-5,1982-6,1982-7,1982-8,1982-9,1983-1,1983-10,1983-11,1983-12,1983-2,1983-3,1983-4,1983-5,1983-6,1983-7,1983-8,1983-9,1984-1,1984-10,1984-11,1984-12,1984-2,1984-3,1984-4,1984-5,1984-6,1984-7,1984-8,1984-9,1985-1,1985-10,1985-11,1985-12,1985-2,1985-3,1985-4,1985-5,1985-6,1985-7,1985-8,1985-9,1986-1,1986-10,1986-11,1986-12,1986-2,1986-3,1986-4,1986-5,1986-6,1986-7,1986-8,1986-9,1987-1,1987-10,1987-11,1987-12,1987-2,1987-3,1987-4,1987-5,1987-6,1987-7,1987-8,1987-9,1988-1,1988-10,1988-11,1988-12,1988-2,1988-3,1988-4,1988-5,1988-6,1988-7,1988-8,1988-9,1989-1,1989-10,1989-11,1989-12,1989-2,1989-3,1989-4,1989-5,1989-6,1989-7,1989-8,1989-9,1990-1,1990-10,1990-11,1990-12,1990-2,1990-3,1990-4,1990-5,1990-6,1990-7,1990-8,1990-9,1991-1,1991-10,1991-11,1991-12,1991-2,1991-3,1991-4,1991-5,1991-6,1991-7,1991-8,1991-9,1992-1,1992-10,1992-11,1992-12,1992-2,1992-3,1992-4,1992-5,1992-6,1992-7,1992-8,1992-9,1993-1,1993-10,1993-11,1993-12,1993-2,1993-3,1993-4,1993-5,1993-6,1993-7,1993-8,1993-9,1994-1,1994-10,1994-11,1994-12,1994-2,1994-3,1994-4,1994-5,1994-6,1994-7,1994-8,1994-9,1995-1,1995-10,1995-11,1995-12,1995-2,1995-3,1995-4,1995-5,1995-6,1995-7,1995-8,1995-9,1996-1,1996-10,1996-11,1996-12,1996-2,1996-3,1996-4,1996-5,1996-6,1996-7,1996-8,1996-9,1997-1,1997-10,1997-11,1997-12,1997-2,1997-3,1997-4,1997-5,1997-6,1997-7,1997-8,1997-9,1998-1,1998-10,1998-11,1998-12,1998-2,1998-3,1998-4,1998-5,1998-6,1998-7,1998-8,1998-9,1999-1,1999-10,1999-11,1999-12,1999-2,1999-3,1999-4,1999-5,1999-6,1999-7,1999-8,1999-9,2000-1,2000-10,2000-11,2000-12,2000-2,2000-3,2000-4,2000-5,2000-6,2000-7,2000-8,2000-9,2001-1,2001-10,2001-11,2001-12,2001-2,2001-3,2001-4,2001-5,2001-6,2001-7,2001-8,2001-9,2002-1,2002-10,2002-11,2002-12,2002-2,2002-3,2002-4,2002-5,2002-6,2002-7,2002-8,2002-9,2003-1,2003-10,2003-11,2003-12,2003-2,2003-3,2003-4,2003-5,2003-6,2003-7,2003-8,2003-9,2004-1,2004-10,2004-11,2004-12,2004-2,2004-3,2004-4,2004-5,2004-6,2004-7,2004-8,2004-9,2005-1,2005-10,2005-11,2005-12,2005-2,2005-3,2005-4,2005-5,2005-6,2005-7,2005-8,2005-9,2006-1,2006-10,2006-11,2006-12,2006-2,2006-3,2006-4,2006-5,2006-6,2006-7,2006-8,2006-9,2007-1,2007-10,2007-11,2007-12,2007-2,2007-3,2007-4,2007-5,2007-6,2007-7,2007-8,2007-9,2008-1,2008-10,2008-11,2008-12,2008-2,2008-3,2008-4,2008-5,2008-6,2008-7,2008-8,2008-9,2009-1,2009-10,2009-11,2009-12,2009-2,2009-3,2009-4,2009-5,2009-6,2009-7,2009-8,2009-9
lifarizine,1993-5,1998-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02326961207,,,,,,,,,,,,,,2.0954379746,,,1.99771867165,,,1.99082916563,2.01589349142,,,,,,,,,2.03218748466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr73,1992-7,1999-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97464143688,1.98710547905,,2.03187156174,,,,,,,,,,2.00465608742,2.0045063997,,,,,,,,,,,,,2.09145655778,,,,,,,,,,,,,,,,,,,,,,2.0920532781,,2.11866239228,,2.1350236443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ly231617,1993-5,2003-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94127439906,,,,,,,,,,,,,,,,,,,,2.09245023275,,,,,,2.00648127705,,,,,2.06394313475,,,,2.04693293803,,,,2.06301179071,2.0701031819,,,,,,2.07935891438,,,2.09755536121,,,,,,,,,2.10131202446,,,,,,,,,,,,2.12826835226,,,,,,,2.12188028897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21275299377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
man8glcnac,1982-12,2003-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59784885362,,,,,,,,,,,1.66239088083,,,,,,,,,,,,,,,,,,,,,1.69738393654,,,,,,,,,,,,1.73688639442,,,,,,,,,,1.71267974512,,,1.73239392543,,,,,1.75451314164,,,,,,,,,,,,1.7814136314,,,,1.77210254355,,,,,,,1.87185401121,,,,,,,,,,,,,,,,,,1.89175248044,,,,,1.95598842994,,,,,,,,,,,,,,,,,,,1.94231947401,,,,,2.0278821906,,,,,1.99752555794,,,,,2.03629476294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12768238826,,,,,,,2.13709393401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
man9glcnac,1980-5,2004-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59582680353,,,,,,1.53880971828,,,,,,,,,,,,1.65055845079,,,,,,,,,,,,,,,,,1.70690408976,,1.69738580315,,,,,,,1.73655517847,,,,,,,1.75994640547,,,,,,1.73205983664,,,,,,,,,,,,,,,,,,1.80808272055,,,,,,,,,,1.86633817457,,,,,,,,,,,,,,1.90942529909,,,,,,,1.93078708998,,1.93637915009,,,,,,,1.91241304372,1.92505695927,,,,,,,,,1.96982253512,,1.94187054317,,,,,2.02599232019,,,,,,,,,,2.02938466564,,,,,2.02105227937,,,1.98207029516,,,,,,,,,,,,,,,,,,,,,,,,,2.06583981587,,,,,,,,,,,,,,,2.12255756995,,,,,,,2.13709393401,,,,,,,,,,,2.10379869591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mannosylphosphoryldolichol,1977-2,2004-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43258599113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68696594025,,,,,,,,,,,1.73828749004,,,,,,,,,,,,,,,1.74977159517,,,,,,1.80143800285,,,,,,,,,,,,,,,,,,,,1.86478933985,1.87432727056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mch3,1994-6,2004-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07749164963,,,,,,,,,,,,,,,,,,2.02253481906,2.07341102624,2.07159457263,,,,,2.07605853935,,,,,,,,,2.12056701411,,,,,,,,,,,,,,,,,,2.09831656789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26537102745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdhc,1993-1,2002-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93219662629,,,,,,,,,,,,,,,,,,,,,1.97479403605,,,,,2.02676503924,,,,,,2.04824868387,,,,,,,,,,,,2.08503827522,,2.04818864423,,,,,,,,,,,2.04435956647,,,,,,,2.09801920604,,,,,,,,,,,,2.10815000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15712626531,,,,,,,,,2.15772254407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medullasin,1982-6,2002-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53952520167,,,,,,,,,,,,,,1.63045590027,,,,,,,1.67843041494,,,,,,,,,,,,,,,,,,,,1.75292792689,,,,,,,,,,,1.69622465954,,,,,,,,,1.72878681293,,,,,,1.83547962526,,,,1.76948927686,1.82022477266,,,,,,,,1.87196409499,,,,,,,,,,1.88371241261,,,,,,,,,,,,,,,,,,,1.89130465514,,,,,,,,1.92761497613,,,,,,,,,,,,,1.96220142256,,,1.94268766557,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0363430504,,,,,,,,,,,,,,,,2.06683756488,,,,,,,,,2.1171371991,,,,,,,,,,,,,,,,,,,,,,,,2.16235331753,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20412500597,,,2.22081741599,2.15987011879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meleu9,1990-12,2003-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98023382953,,,,,,,,,,2.00467029066,,,,1.98045412364,,,,1.95371514732,1.98258266005,,1.98836013559,,,,,2.00658870463,,,,,,2.01702330047,,,,,,,,2.02189064257,,,,,,2.08871398432,,,,,,,,,,2.08183964621,,,,,,,,,,,,2.09923861479,,,,,2.107256167,,,,,2.0894694985,,,,,,,,,,,,2.09964071698,,,,,2.14605181476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
methylcoenzyme,1976-5,2001-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65670217712,,,,,,,,,,,1.72529980646,,,,,,,,,1.68270373156,,,,,,,,1.71394498879,,,,,,,,,,,,,,,,,1.73345141069,,,,,,,,,,,,,,,,,,1.77068015009,,,,,,,,,,,,,,,,,,1.88684282538,,,,,,,,,,,1.89239415184,,1.88960869606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21628382984,,,,2.16390135294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micrometers2,1979-3,2003-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47050882088,,,,,,,,,,,,,1.53341290834,,,,,1.50864668173,,,,,,,,,1.53004396361,1.55927592047,,,1.54358045504,,,,,1.59982118231,,,,,1.66056431082,,,,,,,,,,,,1.66691603673,,,,,,,,,,,,,1.70369773803,,,,,,,,,,,,,,,,,,,,,,,1.72126863733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midaglizole,1987-11,2002-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75409895943,,1.73124778532,,,,,,,,,,,,,,,,,1.76861742755,,1.79702957104,,,1.87405581448,,,,,,1.89981837614,,1.85869355738,1.89303036225,1.87009124071,,1.8611867658,,,,1.90786313251,,,,1.89392533917,,1.82879941184,,,,1.90272192157,,,,1.9310757473,,,,,,,,,1.92937689722,,1.93151335904,,,,,,,,,1.9607721023,,,,,,,,,,,,,,,,,,,,,,,,,2.02204249115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08294866634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monatepil,1993-11,1998-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95243401911,2.0195990979,,,,,,1.93729114061,,,,1.96942885656,2.01361898688,,,1.9775117986,,,2.02358688116,,,,,2.04532056338,,,,,,,,1.99818472105,,2.0409443438,,,,,,,,,,,,,,,,2.12292648569,,,,,,2.03688486443,,,,,2.08214254504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monohydroxytamoxifen,1977-11,2000-11,,,,,,,,,,,,,,,1.39543927165,,,,,,,,,,,,,,,,,,,,,,,,,,1.4463142376,,,,,,,,,,,1.55264741218,,,,,1.47806493767,,,,,,,,,,1.52693956804,,,,,,,,,,,,,,,,1.55052207764,,,,,,,,1.63497872583,,,,1.6295846005,1.67367007118,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7772306137,,,,,,,,,,,,,,,,,,,,,,,,,1.76797783827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mov19,1987-3,2001-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73956047133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85395339187,,,,,,,,,,,,,,1.89440779009,,1.90810625464,,,,,1.87764620994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9800184998,,,,,,,,,,,,1.99888390026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11173831764,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16941833279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ms751,1988-5,2003-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.759483073,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88814278957,,,,,,,,,,,,,,,,1.9425647289,,,,,,,,,,,,,,,,,,,,,,,,2.01453768531,,,,,,,,,,,,,,,2.02284400948,,2.00808488298,,,,,,,,,2.05789214076,,,,,,,,,2.10847770324,,,,2.07993537342,,,2.10834396761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nhik,1976-10,2004-10,,1.47967981292,,,,,,,,,,,,,1.39580073418,,,,,,,,,,,,,,,,,,,,,,1.43412874605,,,,,,1.46328744484,,,,,,,,,,,,,,1.48546118422,,1.47456997629,,,,1.50090558866,1.55263846688,,,1.53071508583,,,,,,,,1.55637412712,1.59769066471,,1.55759897224,,,,1.54156735282,,,,,,,,,,,,1.64594854774,,,,,,,,,,,,,,1.70372112337,,,,1.77065144837,,1.68941076395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76507171407,,,,,,,,,1.81231882721,,,,1.84266979476,,,,,,,,,1.8402437197,,,,1.91058866833,,,,,,,,,,1.90596678197,,,,,1.91094063181,,,,,,,,,,,,,,,,,,1.93281478694,,1.93624803813,,,,,,,,,,,,,,2.01616838749,2.06290581843,,,,,,,,,1.9983877892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10501668395,,,,,,2.11714061124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28223454648,,,,,,,,,,2.28556167574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nle28,1985-12,1999-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77748131948,,,,,,,,,1.87781632453,,,,,,,,,,,1.94357396993,,,,,,,,,,,,,,,,,,,,,1.91424840191,,,,,,,1.9426608477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlepth,1988-3,1994-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77458054216,,,,,,,,1.89684780275,1.88544489662,,,,,,1.91243071307,,,,1.86017928242,,,,,,,,,,,,,,1.91420866667,1.95405737111,,,,,,,,,,,,,,,,,,,,,,,,,1.96530972303,,,,,,,,1.97624067694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonmaori,1986-10,1996-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76003338964,,,,,,,,,,,,,,,,1.752148392,,,,,,,,,,,,,,,,,,,,,1.88125177721,,,,,,,,,,,,,,,1.90717932841,,,,,,,,,,,1.90245935863,,,,,,,,,,,,1.94568745965,,,,,,,,1.88543535835,,,,,,,1.95364793209,,,,,,,2.00344518675,,,,,,,,,,,,,,,,,,,,,2.04055178762,,,2.05837841922,,,,,,2.08567323988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norantipyrine,1979-11,2004-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47109781254,,,,,,,,,,,1.54372431607,,,,,,,,,,,,,,,,,,,,,,,,,,1.58723109775,,1.55615030988,,,,,,,,,1.66998307551,,,1.62963949566,,,,,,,,,1.68297552026,,,,,,1.69228921945,,,,,,1.71804006341,1.76942203466,,,,,1.72501642351,,,,,,,,,,,,1.75914524332,,1.72732422978,,,,,,,,,,,1.72520766164,1.76398814252,,,,,,,1.78349232918,,,,,,,,,,,,,,,,,,1.89105626226,,,,,,,,,,,1.88415327298,1.90213410204,1.88221203732,,,1.96222921627,,,,,,,,,,,,,,,,,,,,,1.93835261009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04791245049,,,,,,,,,,,,2.06165118495,2.03807967437,2.08323277831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oasdi,1977-4,1999-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43105097592,,,,,,,,,,,,,,,,,,1.46540059197,,,,,,,,,,,,1.5149255235,,1.51204802474,,,,1.53128040017,,,,,1.48590055186,,1.52369774661,,,,,,,,,,,,,1.68960994827,,,,1.61815062172,,,,,,,,,1.68870249491,,,,,1.68370239189,,,,,,,,,,,,,1.72706663719,,,,,,,,,,,,,1.71165918544,1.73014570772,,,1.79093712157,,,,,,,1.79609933635,,,,,1.80240730401,,,1.78215735912,,,,1.80455288245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07968402605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15022804105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
